"CELL5M","SoilProfile","SharePct"
5130377,"WI_FLMG010","10"
5130377,"WI_FRKE009","25"
5130377,"WI_LVUY032","10"
5130378,"WI_ACLR004","20"
5130378,"WI_CMZR003","20"
5130378,"WI_FLSO001","10"
5130378,"WI_FRKE009","20"
5130378,"WI_LVUY032","10"
5130378,"WI_PLMZ004","20"
5130379,"WI_ACLR004","20"
5130379,"WI_CMZR003","20"
5130379,"WI_FLSO001","10"
5130379,"WI_FRKE009","20"
5130379,"WI_LVUY032","10"
5130379,"WI_PLMZ004","20"
5130380,"WI_ACLR004","20"
5130380,"WI_CMZR003","20"
5130380,"WI_FLSO001","10"
5130380,"WI_FRKE009","20"
5130380,"WI_LVUY032","10"
5130380,"WI_PLMZ004","20"
5130381,"WI_ACTZ004","20"
5130381,"WI_ALID021","10"
5130381,"WI_CMZR003","40"
5130381,"WI_FLMG010","20"
5130381,"WI_RGTZ054","10"
5130382,"WI_CMZR003","55"
5130382,"WI_FLMG010","10"
5130382,"WI_FRKE009","25"
5130382,"WI_LVUY032","10"
5134668,"WI_ACGA005","40"
5134668,"WI_FRZM012","10"
5134668,"WI_LVUY032","10"
5134668,"WI_LVZM015","10"
5134668,"WI_PLMZ004","30"
5134669,"WI_ACGA005","40"
5134669,"WI_FRZM012","10"
5134669,"WI_LVUY032","10"
5134669,"WI_LVZM015","10"
5134669,"WI_PLMZ004","30"
5134670,"WI_ACGA005","40"
5134670,"WI_FRZM012","10"
5134670,"WI_LVUY032","10"
5134670,"WI_LVZM015","10"
5134670,"WI_PLMZ004","30"
5134671,"WI_ACGA005","40"
5134671,"WI_FRZM012","10"
5134671,"WI_LVUY032","10"
5134671,"WI_LVZM015","10"
5134671,"WI_PLMZ004","30"
5134672,"HC_GEN0010","10"
5134672,"WI_CMTN008","25"
5134672,"WI_FLSO001","30"
5134672,"WI_FRAO009","25"
5134672,"WI_PHUY061","10"
5134673,"HC_GEN0010","10"
5134673,"WI_CMTN008","25"
5134673,"WI_FLSO001","30"
5134673,"WI_FRAO009","25"
5134673,"WI_PHUY061","10"
5134674,"HC_GEN0010","10"
5134674,"WI_CMTN008","25"
5134674,"WI_FLSO001","30"
5134674,"WI_FRAO009","25"
5134674,"WI_PHUY061","10"
5134675,"WI_CMZR003","20"
5134675,"WI_GLBW752","20"
5134675,"WI_LVUY032","10"
5134675,"WI_LVZM015","10"
5134675,"WI_PLMZ004","30"
5134675,"WI_RGTZ054","10"
5134676,"WI_CMZR003","20"
5134676,"WI_GLBW752","20"
5134676,"WI_LVUY032","10"
5134676,"WI_LVZM015","10"
5134676,"WI_PLMZ004","30"
5134676,"WI_RGTZ054","10"
5134677,"WI_CMZR003","20"
5134677,"WI_GLBW752","20"
5134677,"WI_LVUY032","10"
5134677,"WI_LVZM015","10"
5134677,"WI_PLMZ004","30"
5134677,"WI_RGTZ054","10"
5134678,"WI_CMZR003","20"
5134678,"WI_GLBW752","20"
5134678,"WI_LVUY032","10"
5134678,"WI_LVZM015","10"
5134678,"WI_PLMZ004","30"
5134678,"WI_RGTZ054","10"
5134679,"WI_CMZR003","20"
5134679,"WI_GLBW752","20"
5134679,"WI_LVUY032","10"
5134679,"WI_LVZM015","10"
5134679,"WI_PLMZ004","30"
5134679,"WI_RGTZ054","10"
5134680,"WI_CMZR003","20"
5134680,"WI_GLBW752","20"
5134680,"WI_LVUY032","10"
5134680,"WI_LVZM015","10"
5134680,"WI_PLMZ004","30"
5134680,"WI_RGTZ054","10"
5134681,"WI_CMZR003","20"
5134681,"WI_GLBW752","20"
5134681,"WI_LVUY032","10"
5134681,"WI_LVZM015","10"
5134681,"WI_PLMZ004","30"
5134681,"WI_RGTZ054","10"
5134682,"WI_CMZR003","20"
5134682,"WI_GLBW752","20"
5134682,"WI_LVUY032","10"
5134682,"WI_LVZM015","10"
5134682,"WI_PLMZ004","30"
5134682,"WI_RGTZ054","10"
5134683,"WI_CMZR003","20"
5134683,"WI_GLBW752","20"
5134683,"WI_LVUY032","10"
5134683,"WI_LVZM015","10"
5134683,"WI_PLMZ004","30"
5134683,"WI_RGTZ054","10"
5134684,"WI_CMZR003","20"
5134684,"WI_GLBW752","20"
5134684,"WI_LVUY032","10"
5134684,"WI_LVZM015","10"
5134684,"WI_PLMZ004","30"
5134684,"WI_RGTZ054","10"
5134685,"WI_CMZR003","20"
5134685,"WI_GLBW752","20"
5134685,"WI_LVUY032","10"
5134685,"WI_LVZM015","10"
5134685,"WI_PLMZ004","30"
5134685,"WI_RGTZ054","10"
5134686,"WI_CMZR003","20"
5134686,"WI_GLBW752","20"
5134686,"WI_LVUY032","10"
5134686,"WI_LVZM015","10"
5134686,"WI_PLMZ004","30"
5134686,"WI_RGTZ054","10"
5134687,"WI_CMZR003","20"
5134687,"WI_GLBW752","20"
5134687,"WI_LVUY032","10"
5134687,"WI_LVZM015","10"
5134687,"WI_PLMZ004","30"
5134687,"WI_RGTZ054","10"
5134688,"WI_CMZR003","20"
5134688,"WI_GLBW752","20"
5134688,"WI_LVUY032","10"
5134688,"WI_LVZM015","10"
5134688,"WI_PLMZ004","30"
5134688,"WI_RGTZ054","10"
5134689,"WI_CMZR003","20"
5134689,"WI_GLBW752","20"
5134689,"WI_LVUY032","10"
5134689,"WI_LVZM015","10"
5134689,"WI_PLMZ004","30"
5134689,"WI_RGTZ054","10"
5134690,"WI_CMZR003","20"
5134690,"WI_GLBW752","20"
5134690,"WI_LVUY032","10"
5134690,"WI_LVZM015","10"
5134690,"WI_PLMZ004","30"
5134690,"WI_RGTZ054","10"
5134691,"WI_CMZR003","20"
5134691,"WI_GLBW752","20"
5134691,"WI_LVUY032","10"
5134691,"WI_LVZM015","10"
5134691,"WI_PLMZ004","30"
5134691,"WI_RGTZ054","10"
5134692,"WI_CMZR003","20"
5134692,"WI_GLBW752","20"
5134692,"WI_LVUY032","10"
5134692,"WI_LVZM015","10"
5134692,"WI_PLMZ004","30"
5134692,"WI_RGTZ054","10"
5134693,"WI_CMZR003","20"
5134693,"WI_GLBW752","20"
5134693,"WI_LVUY032","10"
5134693,"WI_LVZM015","10"
5134693,"WI_PLMZ004","30"
5134693,"WI_RGTZ054","10"
5134694,"WI_CMZR003","20"
5134694,"WI_GLBW752","20"
5134694,"WI_LVUY032","10"
5134694,"WI_LVZM015","10"
5134694,"WI_PLMZ004","30"
5134694,"WI_RGTZ054","10"
5134695,"WI_CMZR003","55"
5134695,"WI_FLMG010","10"
5134695,"WI_FRKE009","25"
5134695,"WI_LVUY032","10"
5134696,"WI_CMZR003","55"
5134696,"WI_FLMG010","10"
5134696,"WI_FRKE009","25"
5134696,"WI_LVUY032","10"
5134697,"WI_CMZR003","55"
5134697,"WI_FLMG010","10"
5134697,"WI_FRKE009","25"
5134697,"WI_LVUY032","10"
5134698,"WI_ACLR004","20"
5134698,"WI_CMZR003","20"
5134698,"WI_FLSO001","10"
5134698,"WI_FRKE009","20"
5134698,"WI_LVUY032","10"
5134698,"WI_PLMZ004","20"
5134699,"WI_ACLR004","20"
5134699,"WI_CMZR003","20"
5134699,"WI_FLSO001","10"
5134699,"WI_FRKE009","20"
5134699,"WI_LVUY032","10"
5134699,"WI_PLMZ004","20"
5134700,"WI_ACLR004","20"
5134700,"WI_CMZR003","20"
5134700,"WI_FLSO001","10"
5134700,"WI_FRKE009","20"
5134700,"WI_LVUY032","10"
5134700,"WI_PLMZ004","20"
5134701,"WI_ACLR004","20"
5134701,"WI_CMZR003","20"
5134701,"WI_FLSO001","10"
5134701,"WI_FRKE009","20"
5134701,"WI_LVUY032","10"
5134701,"WI_PLMZ004","20"
5134702,"WI_ACLR004","20"
5134702,"WI_CMZR003","20"
5134702,"WI_FLSO001","10"
5134702,"WI_FRKE009","20"
5134702,"WI_LVUY032","10"
5134702,"WI_PLMZ004","20"
5138987,"WI_ACGA005","40"
5138987,"WI_FRZM012","10"
5138987,"WI_LVUY032","10"
5138987,"WI_LVZM015","10"
5138987,"WI_PLMZ004","30"
5138988,"WI_ACGA005","40"
5138988,"WI_FRZM012","10"
5138988,"WI_LVUY032","10"
5138988,"WI_LVZM015","10"
5138988,"WI_PLMZ004","30"
5138989,"WI_ACLR004","20"
5138989,"WI_CMZR003","20"
5138989,"WI_FLSO001","10"
5138989,"WI_FRKE009","20"
5138989,"WI_LVUY032","10"
5138989,"WI_PLMZ004","20"
5138990,"WI_ACLR004","20"
5138990,"WI_CMZR003","20"
5138990,"WI_FLSO001","10"
5138990,"WI_FRKE009","20"
5138990,"WI_LVUY032","10"
5138990,"WI_PLMZ004","20"
5138991,"HC_GEN0010","10"
5138991,"WI_CMTN008","25"
5138991,"WI_FLSO001","30"
5138991,"WI_FRAO009","25"
5138991,"WI_PHUY061","10"
5138992,"WI_CMZR003","20"
5138992,"WI_GLBW752","20"
5138992,"WI_LVUY032","10"
5138992,"WI_LVZM015","10"
5138992,"WI_PLMZ004","30"
5138992,"WI_RGTZ054","10"
5138993,"WI_CMZR003","20"
5138993,"WI_GLBW752","20"
5138993,"WI_LVUY032","10"
5138993,"WI_LVZM015","10"
5138993,"WI_PLMZ004","30"
5138993,"WI_RGTZ054","10"
5138994,"WI_CMZR003","20"
5138994,"WI_GLBW752","20"
5138994,"WI_LVUY032","10"
5138994,"WI_LVZM015","10"
5138994,"WI_PLMZ004","30"
5138994,"WI_RGTZ054","10"
5138995,"WI_CMZR003","20"
5138995,"WI_GLBW752","20"
5138995,"WI_LVUY032","10"
5138995,"WI_LVZM015","10"
5138995,"WI_PLMZ004","30"
5138995,"WI_RGTZ054","10"
5138996,"WI_CMZR003","20"
5138996,"WI_GLBW752","20"
5138996,"WI_LVUY032","10"
5138996,"WI_LVZM015","10"
5138996,"WI_PLMZ004","30"
5138996,"WI_RGTZ054","10"
5138997,"WI_CMZR003","20"
5138997,"WI_GLBW752","20"
5138997,"WI_LVUY032","10"
5138997,"WI_LVZM015","10"
5138997,"WI_PLMZ004","30"
5138997,"WI_RGTZ054","10"
5138998,"WI_CMZR003","20"
5138998,"WI_GLBW752","20"
5138998,"WI_LVUY032","10"
5138998,"WI_LVZM015","10"
5138998,"WI_PLMZ004","30"
5138998,"WI_RGTZ054","10"
5138999,"WI_CMZR003","20"
5138999,"WI_GLBW752","20"
5138999,"WI_LVUY032","10"
5138999,"WI_LVZM015","10"
5138999,"WI_PLMZ004","30"
5138999,"WI_RGTZ054","10"
5139000,"WI_CMZR003","20"
5139000,"WI_GLBW752","20"
5139000,"WI_LVUY032","10"
5139000,"WI_LVZM015","10"
5139000,"WI_PLMZ004","30"
5139000,"WI_RGTZ054","10"
5139001,"WI_CMZR003","20"
5139001,"WI_GLBW752","20"
5139001,"WI_LVUY032","10"
5139001,"WI_LVZM015","10"
5139001,"WI_PLMZ004","30"
5139001,"WI_RGTZ054","10"
5139002,"WI_CMZR003","20"
5139002,"WI_GLBW752","20"
5139002,"WI_LVUY032","10"
5139002,"WI_LVZM015","10"
5139002,"WI_PLMZ004","30"
5139002,"WI_RGTZ054","10"
5139003,"WI_CMZR003","20"
5139003,"WI_GLBW752","20"
5139003,"WI_LVUY032","10"
5139003,"WI_LVZM015","10"
5139003,"WI_PLMZ004","30"
5139003,"WI_RGTZ054","10"
5139004,"WI_CMZR003","20"
5139004,"WI_GLBW752","20"
5139004,"WI_LVUY032","10"
5139004,"WI_LVZM015","10"
5139004,"WI_PLMZ004","30"
5139004,"WI_RGTZ054","10"
5139005,"WI_CMZR003","20"
5139005,"WI_GLBW752","20"
5139005,"WI_LVUY032","10"
5139005,"WI_LVZM015","10"
5139005,"WI_PLMZ004","30"
5139005,"WI_RGTZ054","10"
5139006,"WI_CMZR003","20"
5139006,"WI_GLBW752","20"
5139006,"WI_LVUY032","10"
5139006,"WI_LVZM015","10"
5139006,"WI_PLMZ004","30"
5139006,"WI_RGTZ054","10"
5139007,"WI_CMZR003","20"
5139007,"WI_GLBW752","20"
5139007,"WI_LVUY032","10"
5139007,"WI_LVZM015","10"
5139007,"WI_PLMZ004","30"
5139007,"WI_RGTZ054","10"
5139008,"WI_CMZR003","20"
5139008,"WI_GLBW752","20"
5139008,"WI_LVUY032","10"
5139008,"WI_LVZM015","10"
5139008,"WI_PLMZ004","30"
5139008,"WI_RGTZ054","10"
5139009,"WI_CMZR003","20"
5139009,"WI_GLBW752","20"
5139009,"WI_LVUY032","10"
5139009,"WI_LVZM015","10"
5139009,"WI_PLMZ004","30"
5139009,"WI_RGTZ054","10"
5139010,"WI_CMZR003","20"
5139010,"WI_GLBW752","20"
5139010,"WI_LVUY032","10"
5139010,"WI_LVZM015","10"
5139010,"WI_PLMZ004","30"
5139010,"WI_RGTZ054","10"
5139011,"WI_CMZR003","20"
5139011,"WI_GLBW752","20"
5139011,"WI_LVUY032","10"
5139011,"WI_LVZM015","10"
5139011,"WI_PLMZ004","30"
5139011,"WI_RGTZ054","10"
5139012,"WI_CMZR003","20"
5139012,"WI_GLBW752","20"
5139012,"WI_LVUY032","10"
5139012,"WI_LVZM015","10"
5139012,"WI_PLMZ004","30"
5139012,"WI_RGTZ054","10"
5139013,"WI_CMZR003","20"
5139013,"WI_GLBW752","20"
5139013,"WI_LVUY032","10"
5139013,"WI_LVZM015","10"
5139013,"WI_PLMZ004","30"
5139013,"WI_RGTZ054","10"
5139014,"WI_CMZR003","20"
5139014,"WI_GLBW752","20"
5139014,"WI_LVUY032","10"
5139014,"WI_LVZM015","10"
5139014,"WI_PLMZ004","30"
5139014,"WI_RGTZ054","10"
5139015,"WI_CMZR003","20"
5139015,"WI_GLBW752","20"
5139015,"WI_LVUY032","10"
5139015,"WI_LVZM015","10"
5139015,"WI_PLMZ004","30"
5139015,"WI_RGTZ054","10"
5139016,"WI_CMZR003","55"
5139016,"WI_FLMG010","10"
5139016,"WI_FRKE009","25"
5139016,"WI_LVUY032","10"
5139017,"WI_CMZR003","55"
5139017,"WI_FLMG010","10"
5139017,"WI_FRKE009","25"
5139017,"WI_LVUY032","10"
5139018,"WI_ACLR004","20"
5139018,"WI_CMZR003","20"
5139018,"WI_FLSO001","10"
5139018,"WI_FRKE009","20"
5139018,"WI_LVUY032","10"
5139018,"WI_PLMZ004","20"
5139019,"WI_CMZR003","55"
5139019,"WI_FLMG010","10"
5139019,"WI_FRKE009","25"
5139019,"WI_LVUY032","10"
5139020,"WI_CMZR003","55"
5139020,"WI_FLMG010","10"
5139020,"WI_FRKE009","25"
5139020,"WI_LVUY032","10"
5139021,"WI_CMZR003","55"
5139021,"WI_FLMG010","10"
5139021,"WI_FRKE009","25"
5139021,"WI_LVUY032","10"
5139022,"WI_CMZR003","55"
5139022,"WI_FLMG010","10"
5139022,"WI_FRKE009","25"
5139022,"WI_LVUY032","10"
5139023,"WI_CMZR003","55"
5139023,"WI_FLMG010","10"
5139023,"WI_FRKE009","25"
5139023,"WI_LVUY032","10"
5139024,"WI_CMZR003","55"
5139024,"WI_FLMG010","10"
5139024,"WI_FRKE009","25"
5139024,"WI_LVUY032","10"
5139025,"WI_CMZR003","55"
5139025,"WI_FLMG010","10"
5139025,"WI_FRKE009","25"
5139025,"WI_LVUY032","10"
5139026,"WI_CMZR003","55"
5139026,"WI_FLMG010","10"
5139026,"WI_FRKE009","25"
5139026,"WI_LVUY032","10"
5143306,"WI_ACGA005","40"
5143306,"WI_FRZM012","10"
5143306,"WI_LVUY032","10"
5143306,"WI_LVZM015","10"
5143306,"WI_PLMZ004","30"
5143307,"WI_ACGA005","40"
5143307,"WI_FRZM012","10"
5143307,"WI_LVUY032","10"
5143307,"WI_LVZM015","10"
5143307,"WI_PLMZ004","30"
5143308,"WI_CMZR003","60"
5143308,"WI_PLMZ004","20"
5143308,"WI_RGTZ054","20"
5143309,"WI_CMZR003","20"
5143309,"WI_GLBW752","20"
5143309,"WI_LVUY032","10"
5143309,"WI_LVZM015","10"
5143309,"WI_PLMZ004","30"
5143309,"WI_RGTZ054","10"
5143310,"WI_ACLR004","20"
5143310,"WI_CMZR003","20"
5143310,"WI_FLSO001","10"
5143310,"WI_FRKE009","20"
5143310,"WI_LVUY032","10"
5143310,"WI_PLMZ004","20"
5143311,"WI_ACLR004","20"
5143311,"WI_CMZR003","20"
5143311,"WI_FLSO001","10"
5143311,"WI_FRKE009","20"
5143311,"WI_LVUY032","10"
5143311,"WI_PLMZ004","20"
5143312,"WI_CMZR003","20"
5143312,"WI_GLBW752","20"
5143312,"WI_LVUY032","10"
5143312,"WI_LVZM015","10"
5143312,"WI_PLMZ004","30"
5143312,"WI_RGTZ054","10"
5143313,"WI_CMZR003","20"
5143313,"WI_GLBW752","20"
5143313,"WI_LVUY032","10"
5143313,"WI_LVZM015","10"
5143313,"WI_PLMZ004","30"
5143313,"WI_RGTZ054","10"
5143314,"WI_CMZR003","20"
5143314,"WI_GLBW752","20"
5143314,"WI_LVUY032","10"
5143314,"WI_LVZM015","10"
5143314,"WI_PLMZ004","30"
5143314,"WI_RGTZ054","10"
5143315,"WI_CMZR003","20"
5143315,"WI_GLBW752","20"
5143315,"WI_LVUY032","10"
5143315,"WI_LVZM015","10"
5143315,"WI_PLMZ004","30"
5143315,"WI_RGTZ054","10"
5143316,"WI_CMZR003","20"
5143316,"WI_GLBW752","20"
5143316,"WI_LVUY032","10"
5143316,"WI_LVZM015","10"
5143316,"WI_PLMZ004","30"
5143316,"WI_RGTZ054","10"
5143317,"WI_CMZR003","20"
5143317,"WI_GLBW752","20"
5143317,"WI_LVUY032","10"
5143317,"WI_LVZM015","10"
5143317,"WI_PLMZ004","30"
5143317,"WI_RGTZ054","10"
5143318,"WI_CMZR003","20"
5143318,"WI_GLBW752","20"
5143318,"WI_LVUY032","10"
5143318,"WI_LVZM015","10"
5143318,"WI_PLMZ004","30"
5143318,"WI_RGTZ054","10"
5143319,"WI_CMZR003","20"
5143319,"WI_GLBW752","20"
5143319,"WI_LVUY032","10"
5143319,"WI_LVZM015","10"
5143319,"WI_PLMZ004","30"
5143319,"WI_RGTZ054","10"
5143320,"WI_CMZR003","20"
5143320,"WI_GLBW752","20"
5143320,"WI_LVUY032","10"
5143320,"WI_LVZM015","10"
5143320,"WI_PLMZ004","30"
5143320,"WI_RGTZ054","10"
5143321,"WI_CMZR003","20"
5143321,"WI_GLBW752","20"
5143321,"WI_LVUY032","10"
5143321,"WI_LVZM015","10"
5143321,"WI_PLMZ004","30"
5143321,"WI_RGTZ054","10"
5143322,"WI_CMZR003","20"
5143322,"WI_GLBW752","20"
5143322,"WI_LVUY032","10"
5143322,"WI_LVZM015","10"
5143322,"WI_PLMZ004","30"
5143322,"WI_RGTZ054","10"
5143323,"WI_CMZR003","20"
5143323,"WI_GLBW752","20"
5143323,"WI_LVUY032","10"
5143323,"WI_LVZM015","10"
5143323,"WI_PLMZ004","30"
5143323,"WI_RGTZ054","10"
5143324,"WI_CMZR003","20"
5143324,"WI_GLBW752","20"
5143324,"WI_LVUY032","10"
5143324,"WI_LVZM015","10"
5143324,"WI_PLMZ004","30"
5143324,"WI_RGTZ054","10"
5143325,"WI_CMZR003","20"
5143325,"WI_GLBW752","20"
5143325,"WI_LVUY032","10"
5143325,"WI_LVZM015","10"
5143325,"WI_PLMZ004","30"
5143325,"WI_RGTZ054","10"
5143326,"WI_CMZR003","20"
5143326,"WI_GLBW752","20"
5143326,"WI_LVUY032","10"
5143326,"WI_LVZM015","10"
5143326,"WI_PLMZ004","30"
5143326,"WI_RGTZ054","10"
5143327,"WI_CMZR003","20"
5143327,"WI_GLBW752","20"
5143327,"WI_LVUY032","10"
5143327,"WI_LVZM015","10"
5143327,"WI_PLMZ004","30"
5143327,"WI_RGTZ054","10"
5143328,"WI_CMZR003","20"
5143328,"WI_GLBW752","20"
5143328,"WI_LVUY032","10"
5143328,"WI_LVZM015","10"
5143328,"WI_PLMZ004","30"
5143328,"WI_RGTZ054","10"
5143329,"WI_CMZR003","20"
5143329,"WI_GLBW752","20"
5143329,"WI_LVUY032","10"
5143329,"WI_LVZM015","10"
5143329,"WI_PLMZ004","30"
5143329,"WI_RGTZ054","10"
5143330,"WI_CMZR003","20"
5143330,"WI_GLBW752","20"
5143330,"WI_LVUY032","10"
5143330,"WI_LVZM015","10"
5143330,"WI_PLMZ004","30"
5143330,"WI_RGTZ054","10"
5143331,"WI_CMZR003","20"
5143331,"WI_GLBW752","20"
5143331,"WI_LVUY032","10"
5143331,"WI_LVZM015","10"
5143331,"WI_PLMZ004","30"
5143331,"WI_RGTZ054","10"
5143332,"WI_CMZR003","20"
5143332,"WI_GLBW752","20"
5143332,"WI_LVUY032","10"
5143332,"WI_LVZM015","10"
5143332,"WI_PLMZ004","30"
5143332,"WI_RGTZ054","10"
5143333,"WI_CMZR003","20"
5143333,"WI_GLBW752","20"
5143333,"WI_LVUY032","10"
5143333,"WI_LVZM015","10"
5143333,"WI_PLMZ004","30"
5143333,"WI_RGTZ054","10"
5143334,"WI_CMZR003","20"
5143334,"WI_GLBW752","20"
5143334,"WI_LVUY032","10"
5143334,"WI_LVZM015","10"
5143334,"WI_PLMZ004","30"
5143334,"WI_RGTZ054","10"
5143335,"WI_CMZR003","20"
5143335,"WI_GLBW752","20"
5143335,"WI_LVUY032","10"
5143335,"WI_LVZM015","10"
5143335,"WI_PLMZ004","30"
5143335,"WI_RGTZ054","10"
5143336,"WI_CMZR003","20"
5143336,"WI_GLBW752","20"
5143336,"WI_LVUY032","10"
5143336,"WI_LVZM015","10"
5143336,"WI_PLMZ004","30"
5143336,"WI_RGTZ054","10"
5143337,"WI_CMZR003","20"
5143337,"WI_GLBW752","20"
5143337,"WI_LVUY032","10"
5143337,"WI_LVZM015","10"
5143337,"WI_PLMZ004","30"
5143337,"WI_RGTZ054","10"
5143338,"WI_CMZR003","20"
5143338,"WI_GLBW752","20"
5143338,"WI_LVUY032","10"
5143338,"WI_LVZM015","10"
5143338,"WI_PLMZ004","30"
5143338,"WI_RGTZ054","10"
5143339,"WI_CMZR003","20"
5143339,"WI_GLBW752","20"
5143339,"WI_LVUY032","10"
5143339,"WI_LVZM015","10"
5143339,"WI_PLMZ004","30"
5143339,"WI_RGTZ054","10"
5143340,"WI_CMZR003","20"
5143340,"WI_GLBW752","20"
5143340,"WI_LVUY032","10"
5143340,"WI_LVZM015","10"
5143340,"WI_PLMZ004","30"
5143340,"WI_RGTZ054","10"
5143341,"WI_CMZR003","55"
5143341,"WI_FLMG010","10"
5143341,"WI_FRKE009","25"
5143341,"WI_LVUY032","10"
5143342,"WI_CMZR003","55"
5143342,"WI_FLMG010","10"
5143342,"WI_FRKE009","25"
5143342,"WI_LVUY032","10"
5143343,"WI_CMZR003","55"
5143343,"WI_FLMG010","10"
5143343,"WI_FRKE009","25"
5143343,"WI_LVUY032","10"
5143344,"WI_CMZR003","55"
5143344,"WI_FLMG010","10"
5143344,"WI_FRKE009","25"
5143344,"WI_LVUY032","10"
5143345,"WI_CMZR003","55"
5143345,"WI_FLMG010","10"
5143345,"WI_FRKE009","25"
5143345,"WI_LVUY032","10"
5143346,"WI_CMZR003","55"
5143346,"WI_FLMG010","10"
5143346,"WI_FRKE009","25"
5143346,"WI_LVUY032","10"
5143347,"WI_CMZR003","55"
5143347,"WI_FLMG010","10"
5143347,"WI_FRKE009","25"
5143347,"WI_LVUY032","10"
5143348,"WI_CMZR003","55"
5143348,"WI_FLMG010","10"
5143348,"WI_FRKE009","25"
5143348,"WI_LVUY032","10"
5143349,"WI_CMZR003","55"
5143349,"WI_FLMG010","10"
5143349,"WI_FRKE009","25"
5143349,"WI_LVUY032","10"
5147620,"WI_ACTZ004","30"
5147620,"WI_CMYE288","30"
5147620,"WI_CMZR003","30"
5147620,"WI_LVUY032","10"
5147622,"WI_ACTZ004","30"
5147622,"WI_CMYE288","30"
5147622,"WI_CMZR003","30"
5147622,"WI_LVUY032","10"
5147625,"WI_ACGA005","40"
5147625,"WI_FRZM012","10"
5147625,"WI_LVUY032","10"
5147625,"WI_LVZM015","10"
5147625,"WI_PLMZ004","30"
5147626,"WI_ACGA005","40"
5147626,"WI_FRZM012","10"
5147626,"WI_LVUY032","10"
5147626,"WI_LVZM015","10"
5147626,"WI_PLMZ004","30"
5147627,"WI_CMZR003","60"
5147627,"WI_PLMZ004","20"
5147627,"WI_RGTZ054","20"
5147628,"WI_CMZR003","20"
5147628,"WI_GLBW752","20"
5147628,"WI_LVUY032","10"
5147628,"WI_LVZM015","10"
5147628,"WI_PLMZ004","30"
5147628,"WI_RGTZ054","10"
5147629,"WI_CMZR003","20"
5147629,"WI_GLBW752","20"
5147629,"WI_LVUY032","10"
5147629,"WI_LVZM015","10"
5147629,"WI_PLMZ004","30"
5147629,"WI_RGTZ054","10"
5147630,"WI_CMZR003","20"
5147630,"WI_GLBW752","20"
5147630,"WI_LVUY032","10"
5147630,"WI_LVZM015","10"
5147630,"WI_PLMZ004","30"
5147630,"WI_RGTZ054","10"
5147631,"WI_ACLR004","20"
5147631,"WI_CMZR003","20"
5147631,"WI_FLSO001","10"
5147631,"WI_FRKE009","20"
5147631,"WI_LVUY032","10"
5147631,"WI_PLMZ004","20"
5147632,"WI_ACLR004","20"
5147632,"WI_CMZR003","20"
5147632,"WI_FLSO001","10"
5147632,"WI_FRKE009","20"
5147632,"WI_LVUY032","10"
5147632,"WI_PLMZ004","20"
5147633,"WI_CMZR003","20"
5147633,"WI_GLBW752","20"
5147633,"WI_LVUY032","10"
5147633,"WI_LVZM015","10"
5147633,"WI_PLMZ004","30"
5147633,"WI_RGTZ054","10"
5147634,"WI_CMZR003","20"
5147634,"WI_GLBW752","20"
5147634,"WI_LVUY032","10"
5147634,"WI_LVZM015","10"
5147634,"WI_PLMZ004","30"
5147634,"WI_RGTZ054","10"
5147635,"WI_CMZR003","20"
5147635,"WI_GLBW752","20"
5147635,"WI_LVUY032","10"
5147635,"WI_LVZM015","10"
5147635,"WI_PLMZ004","30"
5147635,"WI_RGTZ054","10"
5147636,"WI_CMZR003","20"
5147636,"WI_GLBW752","20"
5147636,"WI_LVUY032","10"
5147636,"WI_LVZM015","10"
5147636,"WI_PLMZ004","30"
5147636,"WI_RGTZ054","10"
5147637,"WI_CMZR003","20"
5147637,"WI_GLBW752","20"
5147637,"WI_LVUY032","10"
5147637,"WI_LVZM015","10"
5147637,"WI_PLMZ004","30"
5147637,"WI_RGTZ054","10"
5147638,"WI_CMZR003","20"
5147638,"WI_GLBW752","20"
5147638,"WI_LVUY032","10"
5147638,"WI_LVZM015","10"
5147638,"WI_PLMZ004","30"
5147638,"WI_RGTZ054","10"
5147639,"WI_CMZR003","20"
5147639,"WI_GLBW752","20"
5147639,"WI_LVUY032","10"
5147639,"WI_LVZM015","10"
5147639,"WI_PLMZ004","30"
5147639,"WI_RGTZ054","10"
5147640,"WI_CMZR003","20"
5147640,"WI_GLBW752","20"
5147640,"WI_LVUY032","10"
5147640,"WI_LVZM015","10"
5147640,"WI_PLMZ004","30"
5147640,"WI_RGTZ054","10"
5147641,"WI_CMZR003","20"
5147641,"WI_GLBW752","20"
5147641,"WI_LVUY032","10"
5147641,"WI_LVZM015","10"
5147641,"WI_PLMZ004","30"
5147641,"WI_RGTZ054","10"
5147642,"WI_CMZR003","20"
5147642,"WI_GLBW752","20"
5147642,"WI_LVUY032","10"
5147642,"WI_LVZM015","10"
5147642,"WI_PLMZ004","30"
5147642,"WI_RGTZ054","10"
5147643,"WI_CMZR003","20"
5147643,"WI_GLBW752","20"
5147643,"WI_LVUY032","10"
5147643,"WI_LVZM015","10"
5147643,"WI_PLMZ004","30"
5147643,"WI_RGTZ054","10"
5147644,"WI_CMZR003","20"
5147644,"WI_GLBW752","20"
5147644,"WI_LVUY032","10"
5147644,"WI_LVZM015","10"
5147644,"WI_PLMZ004","30"
5147644,"WI_RGTZ054","10"
5147645,"WI_CMZR003","20"
5147645,"WI_GLBW752","20"
